CID,SMILES,Agonist_Activity,Agonist_Potency (uM),Agonist_Efficacy (%),Viability_Activity,Viability_Potency (uM),Viability_Efficacy (%),SMILES_raw
169371.0,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2n1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N
5283389.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O,inactive,,0.0,inactive,,0.0,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCC(=O)O
119.0,NCCCC(=O)O,inactive,,0.0,inactive,,0.0,C(CC(=O)O)CN
135398513.0,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,inactive,,0.0,inactive,,0.0,C1=NC2=C(N1COCCO)N=C(NC2=O)N
2244.0,CC(=O)Oc1ccccc1C(=O)O,inactive,,0.0,inactive,,0.0,CC(=O)OC1=CC=CC=C1C(=O)O
2141.0,NCCCNCCSP(=O)(O)O,inactive,,0.0,inactive,,0.0,C(CN)CNCCSP(=O)(O)O
1986.0,CC(=O)Nc1nnc(S(N)(=O)=O)s1,inactive,,0.0,inactive,,0.0,CC(=O)NC1=NN=C(S1)S(=O)(=O)N
2230.0,COC(=O)C1=CCCN(C)C1,inactive,,0.0,inactive,,0.0,CN1CCC=C(C1)C(=O)OC
564.0,NCCCCCC(=O)O,inactive,,0.0,inactive,,0.0,C(CCC(=O)O)CCN
135401907.0,O=c1[nH]cnc2[nH]ncc12,inactive,,0.0,inactive,,0.0,C1=NNC2=C1C(=O)NC=N2
2119.0,C=CCc1ccccc1OCC(O)CNC(C)C,inactive,,0.0,inactive,,0.0,CC(C)NCC(COC1=CC=CC=C1CC=C)O
2123.0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,inactive,,0.0,inactive,,0.0,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
2196.0,COc1ccc(C(=O)N2CCCC2=O)cc1,inactive,,0.0,inactive,,0.0,COC1=CC=C(C=C1)C(=O)N2CCCC2=O
4768.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,inactive,,0.0,inactive,,0.0,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
2471.0,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,inactive,,0.0,inactive,,0.0,CCCCNC1=C(C(=CC(=C1)C(=O)O)S(=O)(=O)N)OC2=CC=CC=C2
2351.0,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,inactive,,0.0,inactive,,0.0,CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3
2284.0,NCC(CC(=O)O)c1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl
2369.0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,inactive,,0.0,inactive,,0.0,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O
2717.0,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
2765.0,c1ccc(C2CC2)c(OCC2=NCCN2)c1,inactive,,0.0,inactive,,0.0,C1CC1C2=CC=CC=C2OCC3=NCCN3
2578.0,O=NN(CCCl)C(=O)NCCCl,inactive,,0.0,inactive,,0.0,C(CCl)NC(=O)N(CCCl)N=O
2754.0,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,inactive,,0.0,inactive,,0.0,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
6241.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,inactive,,0.0,inactive,,0.0,CN1C=NC2=C1C(=O)N(C(=O)N2C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
22420.0,O=P1(N(CCCl)CCCl)NCCCO1,inactive,,0.0,inactive,,0.0,C1CNP(=O)(OC1)N(CCCl)CCCl.O
72276.0,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,inactive,,0.0,inactive,,0.0,C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O
2727.0,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl
4211.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
2554.0,NC(=O)N1c2ccccc2C=Cc2ccccc21,inactive,,0.0,inactive,,0.0,C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N
2733.0,O=c1[nH]c2cc(Cl)ccc2o1,inactive,,0.0,inactive,,0.0,C1=CC2=C(C=C1Cl)NC(=O)O2
2756.0,CN=C(NC#N)NCCSCc1[nH]cnc1C,inactive,,0.0,inactive,,0.0,CC1=C(N=CN1)CSCCNC(=NC)NC#N
2720.0,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,inactive,,0.0,inactive,,0.0,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
1547484.0,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,inactive,,0.0,inactive,,0.0,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=CC=C3)C4=CC=CC=C4
1355.0,Clc1cccc(N2CCNCC2)c1,inactive,,0.0,inactive,,0.0,C1CN(CCN1)C2=CC(=CC=C2)Cl
2913.0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,inactive,,0.0,inactive,,0.0,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
4652.0,NC(Cc1ccc(Cl)cc1)C(=O)O,inactive,,0.0,inactive,,0.0,C1=CC(=CC=C1CC(C(=O)O)N)Cl
2796.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,CCOC(=O)C(C)(C)OC1=CC=C(C=C1)Cl
2803.0,Clc1cccc(Cl)c1NC1=NCCN1,inactive,,0.0,inactive,,0.0,C1CN=C(N1)NC2=C(C=CC=C2Cl)Cl
2753.0,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,inactive,,0.0,inactive,,0.0,CN(C1CCCCC1)C(=O)CCCOC2=CC3=C(C=C2)NC(=O)C=C3
2762.0,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,inactive,,0.0,inactive,,0.0,CCN1C2=CC3=C(C=C2C(=O)C(=N1)C(=O)O)OCO3
2576.0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,inactive,,0.0,inactive,,0.0,CCCC(C)(COC(=O)N)COC(=O)NC(C)C
19379.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1,inactive,,0.0,inactive,,0.0,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl.Cl
2910.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,inactive,,0.0,inactive,,0.0,C1C2CC(C1C=C2)C3NC4=CC(=C(C=C4S(=O)(=O)N3)S(=O)(=O)N)Cl
3100.0,CN(C)CCOC(c1ccccc1)c1ccccc1,inactive,,0.0,inactive,,0.0,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
10649.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,inactive,,0.0,inactive,,0.0,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-]
6419921.0,CN(C)CC/C=C1\c2ccccc2COc2ccccc21,inactive,,0.0,inactive,,0.0,CN(C)CC/C=C/1\C2=CC=CC=C2COC3=CC=CC=C31.Cl
3053.0,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,inactive,,0.0,inactive,,0.0,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
3019.0,CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,inactive,,0.0,inactive,,0.0,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
4943.0,CC(C)c1cccc(C(C)C)c1O,inactive,,0.0,inactive,,0.0,CC(C)C1=C(C(=CC=C1)C(C)C)O
9363.0,CCN(CC)C(=O)c1ccc(O)c(OC)c1,inactive,,0.0,inactive,,0.0,CCN(CC)C(=O)C1=CC(=C(C=C1)O)OC
53708.0,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,inactive,,0.0,inactive,,0.0,CC1=C(NC(=O)N1)C(=O)C2=CC=C(C=C2)SC
8307.0,CC[N+](C)(C)c1cccc(O)c1,inactive,,0.0,inactive,,0.0,CC[N+](C)(C)C1=CC(=CC=C1)O.[Cl-]
72016.0,CCC1(C2=NCCN2)Cc2ccccc2O1,inactive,,0.0,inactive,,0.0,CCC1(CC2=CC=CC=C2O1)C3=NCCN3
6207.0,O=C(O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O,inactive,,0.0,inactive,,0.0,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
3396.0,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,inactive,,0.0,inactive,,0.0,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
3331.0,NC(=O)OCC(COC(N)=O)c1ccccc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
3339.0,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,inactive,,0.0,inactive,,0.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
3373.0,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,inactive,,0.0,inactive,,0.0,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
3442.0,CCCCc1ccc(C(=O)O)nc1,inactive,,0.0,inactive,,0.0,CCCCC1=CN=C(C=C1)C(=O)O
3385.0,O=c1[nH]cc(F)c(=O)[nH]1,inactive,,0.0,inactive,,0.0,C1=C(C(=O)NC(=O)N1)F
3356.0,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,inactive,,0.0,inactive,,0.0,C1CCNC(C1)CNC(=O)C2=C(C=CC(=C2)OCC(F)(F)F)OCC(F)(F)F
3341.0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,inactive,,0.0,inactive,,0.0,C1CNCC(C2=CC(=C(C(=C21)Cl)O)O)C3=CC=C(C=C3)O
5702160.0,N=C(CCSCc1csc(N=C(N)N)n1)NS(N)(=O)=O,inactive,,0.0,inactive,,0.0,C1=C(N=C(S1)N=C(N)N)CSCC/C(=N/S(=O)(=O)N)/N
3397.0,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,inactive,,0.0,inactive,,0.0,CC(C)C(=O)NC1=CC(=C(C=C1)[N+](=O)[O-])C(F)(F)F
3478.0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,inactive,,0.0,inactive,,0.0,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
3446.0,NCC1(CC(=O)O)CCCCC1,inactive,,0.0,inactive,,0.0,C1CCC(CC1)(CC(=O)O)CN
3488.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,inactive,,0.0,inactive,,0.0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
135398740.0,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,inactive,,0.0,inactive,,0.0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
3559.0,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,inactive,,0.0,inactive,,0.0,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
5702293.0,Nc1c2c(nc3ccccc13)CCCC2O,inactive,,0.0,inactive,,0.0,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O.C(=C\C(=O)O)\C(=O)O
3639.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,inactive,,0.0,inactive,,0.0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
774.0,NCCc1c[nH]cn1,inactive,,0.0,inactive,,0.0,C1=C(NC=N1)CCN
681.0,NCCc1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,C1=CC(=C(C=C1CCN)O)O
3779.0,CC(C)NCC(O)c1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
133621.0,CCn1ccnc1CC1COc2ccccc2O1,inactive,,0.0,inactive,,0.0,CCN1C=CN=C1CC2COC3=CC=CC=C3O2
3932.0,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,inactive,,0.0,inactive,,0.0,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
3965.0,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,inactive,,0.0,inactive,,0.0,CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O
39562.0,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,inactive,,0.0,inactive,,0.0,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O
3899.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,active,1.01235,150.071,inactive,,0.0,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
3676.0,CCN(CC)CC(=O)Nc1c(C)cccc1C,inactive,,0.0,inactive,,0.0,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
3957.0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,inactive,,0.0,inactive,,0.0,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
4170.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,inactive,,0.0,inactive,,0.0,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
65710.0,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,inactive,,0.0,inactive,,0.0,CC1=CC=CC=C1CNC2=C3C(=NC=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
4168.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,inactive,,0.0,inactive,,0.0,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
4122.0,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,active,5.30804,90.3048,inactive,,0.0,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
4184.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1,inactive,,0.0,inactive,,0.0,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
5353788.0,CCO/C([O-])=N/c1c[n+](N2CCOCC2)no1,inactive,,0.0,inactive,,0.0,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-]
4201.0,N=c1cc(N2CCCCC2)nc(N)n1O,inactive,,0.0,inactive,,0.0,C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
13758.0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,inactive,,0.0,inactive,,0.0,CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCC[NH+](C)C.[Cl-]
896.0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,inactive,,0.0,inactive,,0.0,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
4032.0,CNC1(C)C2CCC(C2)C1(C)C,inactive,,0.0,inactive,,0.0,CC1(C2CCC(C2)C1(C)NC)C
4054.0,CC12CC3CC(C)(C1)CC(N)(C3)C2,inactive,,0.0,inactive,,0.0,CC12CC3CC(C1)(CC(C3)(C2)N)C
4500.0,CNCCC(Oc1ccccc1OC)c1ccccc1,inactive,,0.0,inactive,,0.0,CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
4567.0,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,inactive,,0.0,inactive,,0.0,CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
4488.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,inactive,,0.0,inactive,,0.0,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
4495.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,inactive,,0.0,inactive,,0.0,CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
71398.0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,inactive,,0.0,inactive,,0.0,C[C@H](CC1=CC(=C(C=C1)O)O)[C@@H](C)CC2=CC(=C(C=C2)O)O
